,name,link,title,image,desc
1041," Rebecca Jackson-Artis
",https://www.imdb.com/name/nm8254358/,Actress|The Daddy's Girl Club,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Rebecca Jackson-Artis, actor, writer, and comedian, was born on the south side of Chicago, Illinois to Philip and Antoinette Jackson. She grew up in the north suburban area of Evanston-Skokie. She was an only child who was reared in a very political home. Her libertarian father was a banker who ...                "
1042," Regina Taylor
",https://www.imdb.com/name/nm0853040/,Actress|Totally Becky,"https://m.media-amazon.com/images/M/MV5BMTg0NTk0OTE0Nl5BMl5BanBnXkFtZTcwMzY3MDMzMg@@._V1_UY209_CR6,0,140,209_AL_.jpg","
While TV audiences best remember Regina Taylor for her empathetic portrayal of housekeeper Lilly Harper in the critically lauded series I'll Fly Away (1991), which rewarded her with a Golden Globe for best actress, an NAACP Image Award, and two Emmy nominations, this Dallas-born talent has made ...                "
1043," Renee Tenison
",https://www.imdb.com/name/nm0855020/,Actress|Courage Under Fire,"https://m.media-amazon.com/images/M/MV5BMzMyMjkzNzY2MV5BMl5BanBnXkFtZTgwNzE1MTQ2MjE@._V1_UY209_CR69,0,140,209_AL_.jpg","
Lovely and shapely stunner Renee Tenison was born on December 2, 1968, in Caldwell, Idaho. She has three older brothers and an identical twin sister named Rosie. Renee was the Playmate of the Month in the November 1989 issue of ""Playboy."" She was named Playmate of the Year in 1990 and has the ...                "
1044," Rosalind Cash
",https://www.imdb.com/name/nm0143614/,Actress|L.A. Heat,"https://m.media-amazon.com/images/M/MV5BMTc5Nzk5NjIyNV5BMl5BanBnXkFtZTgwOTUzNTM2MjE@._V1_UY209_CR69,0,140,209_AL_.jpg","
Rosalind Cash was an actress whose career endured and flourished on stage, screen, and television, despite her staunch refusal to portray stereotypical Black roles. Ms. Cash was nominated for an Emmy for her work on the Public Broadcasting Service production of American Playhouse: Go Tell It on the...                "
1045," Roxann Blackman
",https://www.imdb.com/name/nm1140861/,Actress|The Omega Man,"https://m.media-amazon.com/images/M/MV5BMTgxMjEwNTYwNV5BMl5BanBnXkFtZTcwMDk1NzgyMQ@@._V1_UY209_CR74,0,140,209_AL_.jpg","
Roxann Blackman's family originated from Trinidad and Tobago. She's a 1st generation when her parents landed in the US in the 60s. Roxann was first interested in modeling, but after seeing her father in the very first episode of Miami Vice, her fate to be an actor was sealed. While attending ...                "
1046," Sahndra Fon Dufe
",https://www.imdb.com/name/nm4677827/,Actress|Somebody's Truth,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Cameroonian-born Actress/Writer Sahndra Fon Dufe (Saa'ndrah Fon-du-fey) is best-known for creating the Yefon Trilogy; the legend of an illiterate village girl who sparks up a literary revolution in Central Africa in the 1960s. It is due to premiere on the silver screen in 2015, with Fon Dufe ...                "
1047," Saige Hooke
",https://www.imdb.com/name/nm9731856/,Actress|Accent Class,"https://m.media-amazon.com/images/M/MV5BYjg2ZGFmY2QtODliOS00MzEyLTgwYjktODJhY2YxNjEwNzAzXkEyXkFqcGdeQXVyODY4NDQyNDg@._V1_UX140_CR0,0,140,209_AL_.jpg","
Saige Hooke was born in San Jose, California. From the age of 10, Saige resided in rural Illinois, before studying Advertising at the University of Illinois, Champaign-Urbana. After a briefly residing in Chicago for three years, she moved to Los Angeles to pursue a career in acting, alongside other...                "
1048," Sandi McCree
",https://www.imdb.com/name/nm2332736/,Actress|Grown-ish,"https://m.media-amazon.com/images/M/MV5BYmQyOWI1NGMtMWIzYi00NTY2LTgwMDEtMjJjZTFmMjE5NjIwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Actress, youth advocate and educator, Sandi McCree, known for her edgy, street-tough performance as ""Delonda Brice"" on HBO's The Wire, has been on the front line of arts education and media literacy for over 21 years years.McCree began acting at age 4 growing up in Washington, D.C. where she gained...                "
1049," Sandi Schultz
",https://www.imdb.com/name/nm0776349/,Actress|The Wire,"https://m.media-amazon.com/images/M/MV5BODAwMTBjN2ItNzBlZC00Y2EwLWE2M2EtNTM0N2Q4ZGQ5YjVhXkEyXkFqcGdeQXVyNTE2NjcwNDg@._V1_UY209_CR34,0,140,209_AL_.jpg","
Sandi Schultz is a graduate of the University of Cape Town and UCT Drama School. Highlights of her earlier stage career include a year-long run as Magenta in the original South African production of The Rocky Horror Show, Dorothy in The Wizard of Oz and Hermia in Midsummer Night's Dream. On ...                "
1050," Sandy Daley
",https://www.imdb.com/name/nm0197884/,Actress|Assignment,"https://m.media-amazon.com/images/M/MV5BMTg5MDQwNDE4OV5BMl5BanBnXkFtZTYwNTg1MDgy._V1_UY209_CR0,0,140,209_AL_.jpg","
In her first audition, Jamaican-born, Toronto-bred beauty Sandy Daley scored the lead role in Christene Browne's feature film, ANOTHER PLANET. It is the story of a young black woman from Toronto who searches for her identity and discovers her African roots on a Quebec farm. Film critics have ...                "
1051," Saniyya Sidney
",https://www.imdb.com/name/nm5181138/,Actress|Now and Again,"https://m.media-amazon.com/images/M/MV5BOGRlODQ0MjItMDVjMy00YmUwLWIzOWUtMmU2ZDIwNzFlNzQ4XkEyXkFqcGdeQXVyMzU2MDgwNjA@._V1_UY209_CR0,0,140,209_AL_.jpg","
From a young age, destiny seemed to call upon Saniyya Sidney to work with some of the most respected actors and directors in the industry. Her first role was iconic. Filming five weeks in New Orleans, she played ""Young Kizzy"" in the new adaptation of Alex Haley's ""Roots."" She instantly bonded and ...                "
1052," Shadi Chauke
",https://www.imdb.com/name/nm4801141/,Actress|Fences,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Shadi Chauke's first international credit was in 2010, as Narrator in the award-winning documentary film, 'Have You Heard from Johannesburg', directed and produced by Emmy Award winner and Academy and BAFTA award nominee, Connie Field. In this film, her full name of Mmaboshadi Chauke is credited. ...                "
1053," Shandell Crutchfield
",https://www.imdb.com/name/nm9654872/,Actress|White Gold,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Shandell Crutchfield is an African American singer and actress who was seen for years in supporting roles in TV shows and movies. Shandell has appeared in show and movies such as House of cards (2013), The walking dead (2014), Office Christmas party (2016), and a slew of other television shows, and...                "
1054," Shani Pride
",https://www.imdb.com/name/nm1099481/,Actress|Union Bridge,"https://m.media-amazon.com/images/M/MV5BMmUwOWZhYjQtNDJjMy00NTRiLTk4NTMtY2JjNDU3OTNkMDQwXkEyXkFqcGdeQXVyMjY4Mzg3NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Shani Pride is driven by a passion and purpose to make an impactful contribution in the world. She's dedicated to producing film/TV content + immersive experiences + global education initiatives that provoke thought, fight injustice and affect change.Pride is founder and CEO of Foundation E, a 501(...                "
1055," Shannon McClain Robertson
",https://www.imdb.com/name/nm2287319/,Knocked Up,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Shannon Komai McClain is an actress, writer, and producer, singer, and dancer. You may have caught Shannon playing a nurse on the TNT show ""Major Crimes."" She also had a supporting role in Clint Eastwood's film, ""J. Edgar"" starring Leonardo DiCaprio in 2011. She also still gets recognized for her ...                "
1056," Samara Amat
",https://www.imdb.com/name/nm1400465/,Actress|J. Edgar,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Samara Amat was born on January 18, 1990. She is an actress, known for The Duff (2015), Max (2015) and The Invisible Worm (2017).                "
1057," Shantell Martin
",https://www.imdb.com/name/nm7325166/,Sound_department|The Duff,"https://m.media-amazon.com/images/M/MV5BYTkxYjJkODUtYmIwYy00OTVjLWIxNmMtY2Q1NTFmZDA4NjAxXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_UY209_CR116,0,140,209_AL_.jpg","
The work of Shantell Martin is a meditation of lines - a language of characters, creatures, and messages that invites her viewers to share in her creative process. Part autobiographical and part dreamlike whimsy, Martin has created her own world that bridges fine art, performance art, technology ...                "
1058," Shaun Landry
",https://www.imdb.com/name/nm1776140/,Self|Clouds,"https://m.media-amazon.com/images/M/MV5BYmRhYWFkMmMtMmFhNy00ODdmLWI5YWEtZjU1ZGU1YjE5NWYyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR62,0,140,209_AL_.jpg","
Shaun Landry was born in Chicago, Illinois to Beverly and Malcom Landry. She grew up on the South Side of Chicago with brother and sisters Angel, Lisa, Ron and Alan Landry.She became interested in theater and attended Chicago's prestigious Goodman Theatre School for Youth and worked for Geese ...                "
1059," A.J. Khan
",https://www.imdb.com/name/nm0451160/,Actress|The Seniors Improv Comedy,"https://m.media-amazon.com/images/M/MV5BZjc3ZDIxMDctMGM0MS00OWY3LThmNDctNzdhNDBiZDE1ZTliXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX140_CR0,0,140,209_AL_.jpg","
Tiny (5'3""), but busty and shapely exotic beauty A.J. Khan was born Anju Jena McIntyre on June 18, 1977 to an Irish father and Indian mother in New Delhi, India. A.J. moved with her family to Phoenix, Arizona when she was a baby. Khan moved a second time to New York City at age 18 so she could ...                "
1060," Shaune Bagwell
",https://www.imdb.com/name/nm0046829/,Actress|No Strings 2: Playtime in Hell,"https://m.media-amazon.com/images/M/MV5BMTM1Mzc1OTM0NV5BMl5BanBnXkFtZTYwOTI2MTAz._V1_UX140_CR0,0,140,209_AL_.jpg","
Shaune Bagwell was the first classically trained ballerina to land a role on Days of Our Lives. She was born to an English professor and the Chairman of the Board of a conveyor belt manufacturing company in Houston, Texas. A ballerina and former Miss San Jacinto, Miss United States, and Ms. US ...                "
1061," Sheree Ali
",https://www.imdb.com/name/nm1927501/,Actress|Can't Stop Dancing,"https://m.media-amazon.com/images/M/MV5BMjA5MDk0ODgyN15BMl5BanBnXkFtZTcwMDkyNTEzMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Sheree Ali, actress, writer, musical composer, philanthropist and lover of humanity warms souls in a new Hollywood tradition. Embarking upon her first major motion picture, Oops, Ups & Downs: The Murder Mystery of Humpty Dumpty (2006), her production company Sparkle Light Entertainment, Inc. has ...                "
1062," Sherri Daye Scott
",https://www.imdb.com/name/nm1265577/,Writer|Grapevine!,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Writer and producer Sherri Daye Scott has done a bit of it all when it comes to content: produced award-winning shorts, including Brooklyn Reel Sisters Festival fan-favorite, ""Wanna-Be""; conceived, produced and directed mini-docs on urban culture and tech; co-founded Durham, NC's Colored Pictures ...                "
1063," Skyla I'Lece
",https://www.imdb.com/name/nm8966495/,Actress|Legacies,"https://m.media-amazon.com/images/M/MV5BMzQ2YTVmYWItOTY5ZC00NTM3LTliNmUtOGYwYWE2MGIwMzM4XkEyXkFqcGdeQXVyMTA4MDc4MjY3._V1_UX140_CR0,0,140,209_AL_.jpg","
Skyla I'Lece is a remarkably talented young actress, singer and dancer who brings an impressive flair, depth and passion to every project she undertakes.Skyla's talents will soon be showcased in her first series regular role on the upcoming Disney+ basketball drama series, ""The Crossover,"" an ...                "
1064," Sophia Leonie
",https://www.imdb.com/name/nm4740424/,Actress|The Crossover,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Sophia Leonie was born and raised in London, England to an African (Zimbabwean) father and English and German mother. Sophia enjoyed acting from a young age and attended Islington's Young Actors Theatre, before auditioning for and accepting a place at the prestigious East 15 Acting School. Sophia ...                "
1065," Starletta DuPois
",https://www.imdb.com/name/nm0210915/,Actress|Finding Forever II,"https://m.media-amazon.com/images/M/MV5BMTcwNDQ1ODIwOV5BMl5BanBnXkFtZTcwMzAyMzM5OA@@._V1_UX140_CR0,0,140,209_AL_.jpg","
A gifted veteran character actress, Starletta DuPois has breathed life into a bevy of unforgettable roles both onstage and onscreen. Starletta is recognized from her roles in many cult classics including Friday After Next with Ice Cube and Mike Epps, Big Momma's House with Martin Lawrence, and ...                "
1066," Stephanie Love
",https://www.imdb.com/name/nm1770492/,Actress|The Notebook,"https://m.media-amazon.com/images/M/MV5BMTI1MzQ1ODI5M15BMl5BanBnXkFtZTcwMzU4NjczMQ@@._V1_UY209_CR2,0,140,209_AL_.jpg","
Stephanie Love was born Stephanie Renee Campbell on September 13, 1971 in Phoenix, Arizona to Tammy Perez and Leroy Campbell. Her mother is Mexican American, Native American and Spanish. Her father is African American. Stephanie grew up with her mother, 'father,' U.L. Alexander and 3 younger ...                "
1067," Suzann McLean
",https://www.imdb.com/name/nm1544447/,Actress|Bell Witch Haunting,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
British actress Suzann has worked extensively on the UK stage gaining praise for her Isabella in the National Theatre's 'Measure for Measure' and for her portrayal of a young Rwandan in the acclaimed play. Work in the theatre has stretched internationally with performances in Europe and the USA. ...                "
1068," Tade Adepoyibi
",https://www.imdb.com/name/nm4379151/,Actress|Freestyle,"https://m.media-amazon.com/images/M/MV5BMTEzOTEyNDkxMTNeQTJeQWpwZ15BbWU4MDkxNzYxMDMx._V1_UY209_CR2,0,140,209_AL_.jpg","
Tade Adepoyibi won the award for ""Outstanding African Actress"" at the AAMMA Awards presented by Vivica A Fox in Sydney, Australia. A versatile character actor, Tade studied acting in Australia, London and the United States. Tade originally trained in theatre performance, and performed as a lead in ...                "
1069," Tamara Goodwin
",https://www.imdb.com/name/nm4252685/,Actress|Murder in the First,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Born in Austin, Texas to an African American father and Belizean mother, Tamara Goodwin has developed a rich heritage evolving around education, culture and the arts. After graduating Who's Who among High school students at James Bowie High school in Austin Texas, she received a Bachelor's degree ...                "
1070," Tammi Mac
",https://www.imdb.com/name/nm1375687/,Actress|Finding Kismet,"https://m.media-amazon.com/images/M/MV5BOWIyZWI2OTEtZGUzMC00MzQ0LWIyZWQtZmRkMzAxM2FjZjNlXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR87,0,140,209_AL_.jpg","
Tammi Mac interrupts your favorite television shows frequently, as she is seen in over a dozen national TV commercials, from Verizon to Capital 1. She dishes the dirt as a recurring guest host on The Logo channel's The Gossip Queens. She has also set the Los Angeles stage on fire in Don B. Welch's ...                "
1071," Tanika Brown McKelvy
",https://www.imdb.com/name/nm1271381/,Actress|Tammi Mac's Bag Lady,"https://m.media-amazon.com/images/M/MV5BMjE1OTczMDQwNl5BMl5BanBnXkFtZTYwMzg3Njky._V1_UX140_CR0,0,140,209_AL_.jpg","
Tanika Brown McKelvy was born and raised in Fresno, California. She stepped on the stage for the first time at age five and was immediately smitten. She attended Roosevelt School of the Arts (fka Roosevelt Performing Arts Magnet) and performed on stages throughout Fresno and Los Angeles, California...                "
1072," Tanya Thompson
",https://www.imdb.com/name/nm2479233/,Actress|Billie's,"https://m.media-amazon.com/images/M/MV5BYTgzOTUyOWEtM2UzMS00NmUyLWJmYTItNjFiOGJhYmRkMThjXkEyXkFqcGdeQXVyMTA0ODgwMjI@._V1_UY209_CR8,0,140,209_AL_.jpg","
Tanya, whose most recent credits include the hit network television show ""New Amsterdam"" on NBC, the Golden Globe nominated TV show ""The Sinner"" on the USA Network, feature film ""Paper Spiders"" (starring Golden Globe Winner Lili Taylor, Stefania Owen & Peyton List) in select theaters and available ...                "
1073," Tanya Wright
",https://www.imdb.com/name/nm0942859/,Actress|That Damn Michael Che,"https://m.media-amazon.com/images/M/MV5BNzVjNTU4MGQtM2I0OS00Y2IzLThjZmEtODI0ZDhkNDgwZTFjXkEyXkFqcGdeQXVyODE3NTg3OQ@@._V1_UY209_CR87,0,140,209_AL_.jpg","
TANYA WRIGHT BIO Tanya is a two time winner of the Screen Actor's Guild (SAG) Award, Best Acting Ensemble for her portrayal of Crystal Burset in Orange is the New Black. She appears as NSA Adviser of the United Staes in Season 5 (2018) of CBS' Madame Secretary and starred for 7 seasons as Deputy ...                "
1074," Tasia Sherel
",https://www.imdb.com/name/nm1138105/,Actress|Butterfly Rising,"https://m.media-amazon.com/images/M/MV5BODM5NzE1NWUtMWZlMC00NTZmLTg5MzUtNmQwYWY1OTlmZmI4XkEyXkFqcGdeQXVyMTE2NzIxMDIw._V1_UX140_CR0,0,140,209_AL_.jpg","
Born and raised on the south side of Chicago Tasia Sherel never intended to pursue a career in entertainment, but fate and raw talent intervened. As an only child, Sherel had dreams of becoming a hairstylist and make up artist. However, she found herself at a local community college earning her ...                "
1075," Taylor Faye Ruffin
",https://www.imdb.com/name/nm3285041/,Actress|If Loving You Is Wrong,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Taylor Faye's thirst to entertain began at the ripe old age of 3 as she made her world debut dancing across the stage of a small town theatre in Louisiana. Taylor is of both African American and Native American descent. By the time Taylor was 8 years old she had danced her way to New York City ...                "
1076," Teresa L. Graves
",https://www.imdb.com/name/nm4338836/,Actress|Jack Reacher: Never Go Back,"https://m.media-amazon.com/images/M/MV5BZThkNWNhZGYtNDg2YS00ODE5LWE5Y2MtNmNkMWE2MTI1MDQwXkEyXkFqcGdeQXVyMjQyNDc3NjE@._V1_UX140_CR0,0,140,209_AL_.jpg","
Born in Aquadilla, Puerto Rico and raised in Long Island,New York, Hampton,Virginia,and Henrietta,New York by way of her father's 20yr service as a Senior Master Sergent in the US Air Force. Teresa's acting career began after relocating to Atlanta, Georgia. She joined The SCLC People's Survival ...                "
1077," Theodora Ibekwe Oyebade
",https://www.imdb.com/name/nm5594613/,Actress|The Wonder Years,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
UK Nollywood Superstar and Producer of the highly successful move - Shameful Deceit, Theodora Ibekwe-Oyebade, has been honoured with a BEFFTA Rising Star Award.Born and raised in Edo State, Theodora Ibekwe-Oyebade originally hails from Owerri in Imo State, Nigeria. Considered a child prodigy by her ...                "
1078," Tonya Sharae Davis
",https://www.imdb.com/name/nm8191159/,Actress|Shameful Deceit,"https://m.media-amazon.com/images/M/MV5BNWFkZDAyODctNTJmZi00MDM1LWFhYWEtMDkzZmZjYzQ2MTcxXkEyXkFqcGdeQXVyNzQ2NTQ0NzQ@._V1_UY209_CR48,0,140,209_AL_.jpg","
Tonya Sharae Davis is an accomplished composer/musician, published author, vocalist, voice-over artist, stage and film actor, corporate and technical trainer, entertainment industry application specialist, talk show host, and business owner.Davis debuted on the theater stage in 1991 as Tammi ...                "
1079," Vaja
",https://www.imdb.com/name/nm2706878/,Actress|Stand Alone,"https://m.media-amazon.com/images/M/MV5BM2U1YzQ0MDEtNjdlZS00YjBhLTgxNGEtODVhOWE0MjU0MDEwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Vaja was born in Tacoma, Washington then grew up in Carmel, Indiana, to her African-American Father, a military full Colonel in the Army, and her Asian/Hawaiian mother. At an early age, her mother took her to see Depeche Mode & Metallica perform. Mesmerized by this experience ignited her passion ...                "
1080," Valerie McIntosh
",https://www.imdb.com/name/nm0570699/,Resident Evil: Retribution,"https://m.media-amazon.com/images/M/MV5BZGEwOGNhZDMtNjY3Zi00ZTJlLTg5NGQtYmVhMGQyMDg5Y2ViXkEyXkFqcGdeQXVyNTAzODkyNg@@._V1_UY209_CR58,0,140,209_AL_.jpg","
It was only natural for the daughter of a classical singer with the St. Louis Symphony to study piano and dance. The influence of growing up around music greats like her cousin Robert McFerrin, the first African American Soloist for the Metropolitan Opera, inspired her to dream large as Valerie ...                "
1081," Valerie Sue Love
",https://www.imdb.com/name/nm2709663/,Actress|The Naked Cage,"https://m.media-amazon.com/images/M/MV5BZDkyNWQ5YWQtNmU5Yy00MzQ3LThkNjktYWQyZmYxNTZjMjg5XkEyXkFqcGdeQXVyMTU5MDI4Mzg@._V1_UY209_CR8,0,140,209_AL_.jpg","
Valerie Sue Love is an actor of African-American and Korean decent. Love was born in Ft. Lewis, Washington, and was raised on military bases in Hawaii, Missouri, and Korea, before settling with her family in a suburb of Atlanta, GA. Love received her BA in Drama from the University of Georgia, and ...                "
1082," Velvet Rose
",https://www.imdb.com/name/nm1288404/,Actress|Thunder Force,"https://m.media-amazon.com/images/M/MV5BMTg2ODI0MjAzMl5BMl5BanBnXkFtZTYwMzU3NzAz._V1_UX140_CR0,0,140,209_AL_.jpg","
Velvet Rose was born Heather N. King on June 13, 1980 in McKinney, Texas. She's of mixed Caucasian and African-American descent. Velvet excelled at foreign languages in grade school. In 1996 Rose won a scholarship to be a foreign exchange student in Germany and settled in Germany following ...                "
1083," Veronica Berry
",https://www.imdb.com/name/nm2340355/,Actress|Do Not Disturb,"https://m.media-amazon.com/images/M/MV5BMjI0ODQxMzItZTBmMy00MjFlLTlmZjgtMThkNjY3YzM0MTg0XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Veronica's earliest memories were of the times spent watching movies and going to the theater with her family. American classics such as Gone with the Wind, Love Story and the Godfather were just a few of the family's favorites. Her mother also shared an appreciation for the arts. Tyrone her father...                "
1084," Vicky Lambert
",https://www.imdb.com/name/nm0483325/,Actress|Love and Death,"https://m.media-amazon.com/images/M/MV5BNWMwZjgwN2YtOTBlYS00NTUxLTgzMGEtMDIxOWUzZTc2MjdjXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR3,0,140,209_AL_.jpg","
A multi faceted artist, Vicky captivates audiences from thousands in a theater to the theaters with a big screen. A native of Philadelphia, Vicky began dancing the age of three. While attending the North Carolina School of the Arts, she saw the "" Alvin Ailey American Dance Theatre"" perform for the ...                "
1085," Victoria Genisce
",https://www.imdb.com/name/nm0960956/,Ted 2,"https://m.media-amazon.com/images/M/MV5BMTQ4MjY3NjgwNV5BMl5BanBnXkFtZTYwMzk4NDEz._V1_UX140_CR0,0,140,209_AL_.jpg","
This vivacious performer was born in Cleveland, Ohio (Cuyahoga County) and grew up in Riverside, California. She studied business and performing arts at UC Riverside and the Lee Strasberg Institute of Hollywood. She's a talented actress, singer, dancer, and musician. In addition to her talent in ...                "
1086," Virginia Capers
",https://www.imdb.com/name/nm0135102/,Actress|Champion Killer,"https://m.media-amazon.com/images/M/MV5BNDY3MmRkYmEtYWZmNC00NmMzLThmN2YtODBkMDJkOGVjM2QyXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_UY209_CR10,0,140,209_AL_.jpg","
With plenty of heart and soul, singer/actress Virginia Capers served up loads of music in an entertainment career that spanned several decades. The benevolent, plus-sized talent was born Eliza Virginia Capers on September 22, 1925, in South Carolina and attended Howard University in Washington, D.C...                "
1087," Wanjiru M. Njendu
",https://www.imdb.com/name/nm1506663/,Actress|Howard the Duck,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Wanjiru Njendu is an award-winning Kenyan-American director based in Los Angeles. Her creative imagination earned her the nickname 'Magic' at a young age. Her African and American upbringing influences her approach as a writer and director for film and television enabling her to have a versatile ...                "
1088," Whitney Andrews
",https://www.imdb.com/name/nm7627558/,Producer|Boxed,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Whitney Andrews was born December 3 in Stamford, Connecticut and raised in Westport, Connecticut. She is of African American and Haitian descent. She graduated from University of Connecticut, where she received her BFA in Acting. Since moving to New York she has worked on Network television: ...                "
1089," Whitney Peak
",https://www.imdb.com/name/nm8857173/,Actress|Gotham,"https://m.media-amazon.com/images/M/MV5BZWNmNjQwMTMtMTY4Ni00MDk4LTgzOTMtYjEwNzgzMjI4MWZkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR13,0,140,209_AL_.jpg","
Whitney Peak is known from Aaron Sorkin's directorial debut film ""Molly's Game."" She is also known for The Chilling Adventures of Sabrina - Part 3 and 4 as well as the Apple TV Plus series, Home Before Dark. She was born in Kampala, Uganda, where she lived until age 10 when the family moved to Port...                "
1090," Yvonne Huff Lee
",https://www.imdb.com/name/nm1744962/,Actress|Molly's Game,"https://m.media-amazon.com/images/M/MV5BMTUwODgwNjY5MF5BMl5BanBnXkFtZTcwMzM5MTkzMQ@@._V1_UY209_CR87,0,140,209_AL_.jpg","
Yvonne Huff Lee is Co-CEO of Lagralane Group, as well as an actor, creative investor, philanthropist and mother to three with her husband and co-founder Jason Delane Lee. Yvonne (who is of Black and Filipino descent) is inspired by the female experience and seeks to elevate both female-driven ...                "
1091," Z.M. Nan Khan
",https://www.imdb.com/name/nm1420661/,Actress|Lucky,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Born of African-American and East Indian descent (BL-Indian), Nan Khan earned a B.A. degree in Broadcast Journalism and worked in Washington D.C. as a paralegal before moving to LA to further her career in the entertainment industry. Nan has been involved in theatre, movies, tv, music videos, ...                "
1092," Zandi Zim
",https://www.imdb.com/name/nm8430511/,Actress|Sally Pacholok,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Zandi Zim is a South African actress that has performed at The Grahamstown National Arts Festival and Cape Town Fringe Festival. She has also attained a Bachelors in Social Sciences in Politics, Film & Television and Media & Writing from the University of Cape Town and a Masters in Fine Arts in ...                "
1093," Zenaida Telfair
",https://www.imdb.com/name/nm7111379/,Actress|Pure Afrodisiac,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Zenaida Telfair was born in Vancouver, BC, Canada. Her father, Anthony Jerome Telfair, is African-American, and works as a Drummer. Her father was known for touring with ""KC and the Sunshine band"". Zenaida was named after her mother Zenaida Maartman who is Caucasian. Zen first came into the ...                "
1094," Zondra Wilson
",https://www.imdb.com/name/nm2224049/,Actress|The Flash,"https://m.media-amazon.com/images/M/MV5BYmVmNGJjMDgtNWI1NC00YjVkLWJhNDctMjg5NmQ4YjFiMzJlXkEyXkFqcGdeQXVyNTI3OTIwMDc@._V1_UX140_CR0,0,140,209_AL_.jpg","
Actress, Writer, Entrepreneur and now Author Zondra Wilson (Faithful, Forty & Fabulously Fit and Restoration!: A journey of faith in obtaining and restoring Godly relationships) was born and raised in Cleveland. Zondra was educated in the Cleveland Public School System, where she developed a love ...                "
1095," Nyomi Yimer
",https://www.imdb.com/name/nm8439520/,Actress|Paranormal Adoption,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Nyomi Yimer was born in Chicago, Illinois to Ethiopian immigrants. At age nine, she started acting when her father enrolled her into local improv classes. She then continued to study acting throughout high school and college. Nyomi is an alumni of The American Academy of Dramatic Arts in Los ...                "
1096," Paris Scott Allen
",https://www.imdb.com/name/nm2111352/,Actress|God Send,"https://m.media-amazon.com/images/M/MV5BYWIyNWIyZDMtMWQ2MS00YzE0LTg0ZjYtODUwYTFlNWRlMWI0XkEyXkFqcGdeQXVyOTY3MDQxNw@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Paris Joanne Francesca Scott, was born on February 17, 1990 to her parents Anthony and Carolyn Scott in New Brunswick, NJ. She is now living in Los Angeles, California. Paris has been on stage since she was very young, however she didn't pursue television and film until age 15. Her first on camera ...                "
1097," Margeaux Dupuy
",https://www.imdb.com/name/nm7437758/,Actress|Romantic Retrievals,"https://m.media-amazon.com/images/M/MV5BNTQzOWRjYTgtNjk2My00NGQ0LThkODEtODZkZjZlZDM0OWMyXkEyXkFqcGdeQXVyNjE5OTIwMDg@._V1_UY209_CR95,0,140,209_AL_.jpg","
Margeaux Dupuy was born on June 14, 1993 in Grapevine, Texas, USA. Margeaux is an actor and director, known for Strawberry Flavored Plastic (2019), Secede (2015) and Rhony Files (2019).                "
